Year,Month,Airline Code,Airline,Total Noise Exceedances,Total Operations per Month,Exceedances per 1000 Operations,Noise Exceedance Rating
2009,12,QXE,Horizon air,2,297,7,9.97
2009,12,ACA,Air canada,3,371,8,9.97
2009,12,DLH,Lufthansa,1,117,9,9.96
2009,12,AWE,Us airways,12,1005,12,9.95
2009,12,SWA,Southwest airlines,41,2562,16,9.93
2009,12,HAL,Hawaiian airlines,1,62,16,9.93
2009,12,RPA,Republic airlines,1,62,16,9.93
2009,12,UAE,United arab emirates,1,62,16,9.93
2009,12,FFT,Frontier airlines,4,245,16,9.93
2009,12,VRD,Virgin america,36,1928,19,9.92
2009,12,ASA,Alaska airlines,13,677,19,9.92
2009,12,DAL,Delta airlines,18,743,24,9.9
2009,12,BAW,British airways,3,100,30,9.88
2009,12,NWA,Northwest airlines,22,690,32,9.87
2009,12,JBU,Jetblue,13,400,33,9.86
2009,12,MES,Mesaba aviation,2,57,35,9.85
2009,12,AAL,American airlines,70,1918,36,9.85
2009,12,COA,Continental air lines,35,799,44,9.82
2009,12,SCX,Sun country,2,43,47,9.81
2009,12,TRS,Airtran airways,9,186,48,9.8
2009,12,UAL,United airlines,353,7213,49,9.8
2009,12,MXA,Mexicana,13,210,62,9.74
2009,12,CCA,Air china,4,44,91,9.62
2009,12,AMX,Aeromexico,7,62,113,9.53
2009,12,ABX,Airborne express,20,172,116,9.52
2009,12,TAI,Taca international airlines,12,100,120,9.5
2009,12,FDX,Federal express,13,99,131,9.45
2009,12,WJA,Westjet airlines,2,8,250,8.96
2009,12,PAL,Philippine airlines,21,62,339,8.59
2009,12,SIA,Singapore airlines,52,124,419,8.26
2009,12,KAL,Korean air,42,96,438,8.18
2009,12,EVA,Eva airways,55,115,478,8.01
2009,12,AAR,Asiana airlines,44,90,489,7.97
2009,12,CKS,Kalitta air,1,2,500,7.92
2009,12,NCA,Nippon cargo airlines,73,57,1281,4.68
2009,12,CPA,Cathay pacific airways,205,140,1464,3.91
2009,12,CAL,China airlines,172,106,1623,3.26
2009,12,QFA,Qantas airways,77,32,2406,-0.0
2010,1,ASA,Alaska airlines,1,609,2,9.99
2010,1,SKW,Skywest,14,7386,2,9.99
2010,1,QXE,Horizon air,1,297,3,9.99
2010,1,TRS,Airtran airways,1,136,7,9.97
2010,1,ACA,Air canada,4,358,11,9.96
2010,1,AWE,Us airways,14,951,15,9.94
2010,1,VRD,Virgin america,28,1876,15,9.94
2010,1,PAL,Philippine airlines,1,66,15,9.94
2010,1,HAL,Hawaiian airlines,1,64,16,9.94
2010,1,DAL,Delta airlines,12,765,16,9.94
2010,1,JAL,Japan airlines,1,62,16,9.94
2010,1,DLH,Lufthansa,2,124,16,9.94
2010,1,SWA,Southwest airlines,39,2381,16,9.93
2010,1,FFT,Frontier airlines,5,236,21,9.92
2010,1,MXA,Mexicana,6,227,26,9.89
2010,1,NWA,Northwest airlines,18,625,29,9.88
2010,1,JBU,Jetblue,19,627,30,9.88
2010,1,ANA,All nippon airways,2,62,32,9.87
2010,1,KLM,Klm royal dutch airlines,2,54,37,9.85
2010,1,ANZ,Air new zealand,2,50,40,9.84
2010,1,CCA,Air china,2,47,43,9.83
2010,1,UAL,United airlines,302,6986,43,9.83
2010,1,COA,Continental air lines,36,744,48,9.81
2010,1,AAL,American airlines,102,1882,54,9.78
2010,1,AFR,Air france,4,62,65,9.74
2010,1,AMX,Aeromexico,5,63,79,9.68
2010,1,TAI,Taca international airlines,7,83,84,9.66
2010,1,ABX,Airborne express,12,108,111,9.56
2010,1,FDX,Federal express,10,81,123,9.51
2010,1,KAL,Korean air,20,103,194,9.22
2010,1,BAW,British airways,29,101,287,8.85
2010,1,SIA,Singapore airlines,48,122,393,8.43
2010,1,EVA,Eva airways,57,123,463,8.15
2010,1,AAR,Asiana airlines,44,89,494,8.02
2010,1,NAO,North american airlines,1,2,500,8.0
2010,1,NCA,Nippon cargo airlines,27,53,509,7.96
2010,1,CPA,Cathay pacific airways,192,143,1343,4.63
2010,1,CAL,China airlines,159,107,1486,4.06
2010,1,QFA,Qantas airways,77,35,2200,1.2
2010,1,SOO,Southern air,5,2,2500,0.0
2010,2,EJA,Netjets aviation,66,363,3,9.99
2010,2,SKW,Skywest,48,6770,3,9.99
2010,2,QXE,Horizon air,16,272,4,9.99
2010,2,ACA,Air canada,2,336,6,9.98
2010,2,ASA,Alaska airlines,13,548,7,9.97
2010,2,AWE,Us airways,4,684,10,9.96
2010,2,SWA,Southwest airlines,7,2187,18,9.93
2010,2,VRD,Virgin america,7,1737,19,9.92
2010,2,FFT,Frontier airlines,147,216,23,9.91
2010,2,JBU,Jetblue,2,1237,28,9.88
2010,2,DAL,Delta airlines,25,574,30,9.88
2010,2,DLH,Lufthansa,179,88,34,9.86
2010,2,JAL,Japan airlines,35,56,36,9.85
2010,2,COA,Continental air lines,3,642,39,9.84
2010,2,AAL,American airlines,1,1690,39,9.84
2010,2,MXA,Mexicana,53,191,42,9.83
2010,2,TRS,Airtran airways,11,112,45,9.82
2010,2,UAL,United airlines,5,6402,48,9.81
2010,2,CCA,Air china,2,38,53,9.79
2010,2,BAW,British airways,17,106,66,9.73
2010,2,ABX,Airborne express,44,80,138,9.44
2010,2,FDX,Federal express,8,115,139,9.43
2010,2,TAI,Taca international airlines,43,56,161,9.34
2010,2,AMX,Aeromexico,19,56,232,9.05
2010,2,PAL,Philippine airlines,76,56,339,8.62
2010,2,SIA,Singapore airlines,1,112,438,8.22
2010,2,KAL,Korean air,49,88,500,7.96
2010,2,WJA,Westjet airlines,21,2,500,7.96
2010,2,EVA,Eva airways,40,97,546,7.77
2010,2,AAR,Asiana airlines,9,80,600,7.55
2010,2,NCA,Nippon cargo airlines,5,56,768,6.87
2010,2,CPA,Cathay pacific airways,305,122,1467,4.02
2010,2,CAL,China airlines,33,82,1793,2.69
2010,2,QFA,Qantas airways,1,31,2452,-0.0
2010,3,ASH,Mesa aviation services,1,309,3,9.99
2010,3,SKW,Skywest,26,7716,3,9.99
2010,3,QXE,Horizon air,2,301,7,9.97
2010,3,ASA,Alaska airlines,5,616,8,9.97
2010,3,ANA,All nippon airways,1,62,16,9.94
2010,3,VIR,Virgin atlantic,1,62,16,9.94
2010,3,AWE,Us airways,12,675,18,9.93
2010,3,ACA,Air canada,9,386,23,9.91
2010,3,VRD,Virgin america,52,2061,25,9.9
2010,3,SWA,Southwest airlines,64,2466,26,9.9
2010,3,DAL,Delta airlines,38,1434,26,9.9
2010,3,JBU,Jetblue,18,638,28,9.89
2010,3,FFT,Frontier airlines,8,233,34,9.87
2010,3,COA,Continental air lines,29,728,40,9.84
2010,3,BAW,British airways,6,123,49,9.81
2010,3,UAL,United airlines,367,7440,49,9.81
2010,3,AAL,American airlines,118,1919,61,9.76
2010,3,MXA,Mexicana,13,209,62,9.76
2010,3,CCA,Air china,3,42,71,9.72
2010,3,TRS,Airtran airways,9,124,73,9.72
2010,3,TAI,Taca international airlines,6,61,98,9.62
2010,3,FDX,Federal express,11,91,121,9.53
2010,3,ABX,Airborne express,18,134,134,9.47
2010,3,DLH,Lufthansa,21,122,172,9.33
2010,3,AMX,Aeromexico,11,62,177,9.31
2010,3,AAY,Allegiant air,1,4,250,9.02
2010,3,SIA,Singapore airlines,44,123,358,8.6
2010,3,EVA,Eva airways,48,98,490,8.08
2010,3,SOO,Southern air,3,6,500,8.04
2010,3,AAR,Asiana airlines,67,88,761,7.02
2010,3,NCA,Nippon cargo airlines,48,60,800,6.87
2010,3,KAL,Korean air,85,90,944,6.3
2010,3,CPA,Cathay pacific airways,230,142,1620,3.66
2010,3,PAL,Philippine airlines,108,60,1800,2.96
2010,3,CAL,China airlines,203,102,1990,2.21
2010,3,QFA,Qantas airways,92,36,2556,0.0
2010,4,SKW,Skywest,24,7391,3,9.99
2010,4,AWE,Us airways,5,716,7,9.97
2010,4,DLH,Lufthansa,1,104,10,9.96
2010,4,ACA,Air canada,4,385,10,9.96
2010,4,QXE,Horizon air,3,288,10,9.96
2010,4,TRS,Airtran airways,2,170,12,9.95
2010,4,FFT,Frontier airlines,3,255,12,9.95
2010,4,ASA,Alaska airlines,8,604,13,9.95
2010,4,CCA,Air china,1,60,17,9.94
2010,4,ANA,All nippon airways,1,60,17,9.94
2010,4,UAE,United arab emirates,1,60,17,9.94
2010,4,JBU,Jetblue,11,635,17,9.93
2010,4,VRD,Virgin america,41,1977,21,9.92
2010,4,SWA,Southwest airlines,50,2388,21,9.92
